scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgname	orgweb	logo	sposor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl
https://www.starconferences.org/conference/starwellness22ro	Annual Congress on Positive Psychology, Mental Health and Wellness	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	Mission to discover one-in-a-trillion solutions for Human Mental Health	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/starwellness22ro	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u08Y-x0nMV4QSLDI3fjIcBuKqkuFg_&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFj5AWCdAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiwoLP604L7AhW8uJUCHY2fAAwQ_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"		0
https://www.starconferences.org/conference/starppr22ro	Annual Summit on Positive Psychology & Psychological Resilience	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	Building Strengths towards Happiness and Positive Education	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/starppr22ro	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u1CEoVsObSmUuRKL6RwwvUTAdzayB1&uact=5&gs_lcp=Cgdnd3Mtd2l6EANKBQhAEgExUABY5AFgiwJoAHAAeACAAQCIAQCSAQCYAQCgAQE&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiHlvGE1IL7AhUxq5UCHYJLBbwQ_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"		0
https://www.starconferences.org/conference/starwel22is	International Conference on Women Entrepreneurship & Leadership (W.E.L)	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	Unique voices made by Women	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/starwel22is	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u1GCniBc4Pg54GeFRzsF__AyLyhbiF&uact=5&gs_lcp=Cgdnd3Mtd2l6EANKBQhAEgExUABYgAJgrQJoAHAAeACAAQCIAQCSAQCYAQCgAQE&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwj86OyM1IL7AhU8rZUCHaPrAvsQ_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"	"[{""name"": ""Vani Moodley"", ""title"": ""Professional Global Training, Coaching and Mentoring Specialist in Leadership, Management, Employee Assistance/Wellness and Entrepreneurship."", ""link"": """"}, {""name"": ""Deepa Chandrashekar"", ""title"": ""Women Entrepreneurs – Key Drivers of ESG Investing and Performance"", ""link"": """"}, {""name"": ""Josefine Wanner"", ""title"": ""Women as Entrepreneurs"", ""link"": """"}, {""name"": ""Racheal R Roberts"", ""title"": """", ""link"": """"}, {""name"": ""Deborah Streeter"", ""title"": """", ""link"": """"}, {""name"": ""Chris Holter"", ""title"": """", ""link"": """"}, {""name"": ""Hina Shah"", ""title"": ""Entrepreneurship, Growth and Competitiveness and Women's Economic Empowerment and Entrepreneurship."", ""link"": """"}, {""name"": ""Alena Ipanova"", ""title"": """", ""link"": """"}, {""name"": ""Jamie Huford"", ""title"": ""Feminine Leadership: A new definition of success"", ""link"": """"}, {""name"": ""Christine Ball"", ""title"": ""Mother and Child Care"", ""link"": """"}, {""name"": ""Marissa Mayer"", ""title"": ""Transformational Leadership  Inspirational and Motivational"", ""link"": """"}, {""name"": ""Kathleen Drew"", ""title"": ""A WOMAN’S JOURNEY TO PROFESSIONAL SUCCESS"", ""link"": """"}]"	0
https://www.starconferences.org/conference/starfhne22ro	Future Healthcare and Nursing Education	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	Current Trends in Healthcare System	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/starfhne22ro	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u1KVJe5r55P-TrguSz66IUVseybnUR&uact=5&gs_lcp=Cgdnd3Mtd2l6EANKBQhAEgExUABY-wFgowJoAHAAeACAAQCIAQCSAQCYAQCgAQE&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwijxNaU1IL7AhWFqJUCHfKVAi4Q_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"		0
https://www.starconferences.org/conference/stared22ro	Euro Dental Congress	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	Tomorrow's Dentistry Today	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/stared22ro	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u1OYINXUkZoY7AUnAKjvR1j_NxNn3j&uact=5&gs_lcp=Cgdnd3Mtd2l6EANKBQhAEgExUABY6gFgkQJoAHAAeACAAQCIAQCSAQCYAQCgAQE&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiy4Zuc1IL7AhWHrZUCHVAMBi0Q_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"		0
https://www.starconferences.org/conference/starher22ro	3rd Premier Annual Summit on Women (H.E.R) Health and Empowerment Expo	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	Future Insights and Landscapes of Visionary Women	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/starher22ro	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u1SWfYcrsD0TSM4wvspbXiCGLdAJRS&uact=5&gs_lcp=Cgdnd3Mtd2l6EANKBQhAEgExUABY5AFgiQJoAHAAeACAAQCIAQCSAQCYAQCgAQE&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwi65vyj1IL7AhVbtpUCHWdTCxsQ_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"		0
https://www.starconferences.org/conference/starchild22ro	International Conference on Childhood Education and Empowerment	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	Enhancing Childhood Education in the Digital Era	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/starchild22ro	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u1WqQMhtmgFoLuUxRVDtyu8zZn97nc&uact=5&gs_lcp=Cgdnd3Mtd2l6EANKBQhAEgExUABY-QFgoAJoAHAAeACAAQCIAQCSAQCYAQCgAQE&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwif-Nur1IL7AhXlupUCHT-4CSsQ_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"		0
https://www.starconferences.org/conference/starwh22ro	2nd International Women RISE WISE MEET Congress	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	A woman with a voice is, by definition, a strong woman, like a queen	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/starwh22ro	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u1a_uHjC3WUVGuiCngs23n7oXPtwhU&uact=5&gs_lcp=Cgdnd3Mtd2l6EANKBQhAEgExUABY4gJghwNoAHAAeACAAQCIAQCSAQCYAQCgAQE&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjNp_ez1IL7AhV6hJUCHcTLCmQQ_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"		0
https://www.starconferences.org/conference/starwbm22ro	Global Summit on Women in Business Management and Technology	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	Empower & Inspire next generation of young women leaders	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/starwbm22ro	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u1e3eP-VDCaEZMe6hyKjwYrD_nPBPN&uact=5&gs_lcp=Cgdnd3Mtd2l6EANKBQhAEgExUABY6gFgkAJoAHAAeACAAQCIAQCSAQCYAQCgAQE&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjgzd671IL7AhWqlZUCHYaaDN0Q_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"		0
https://www.starconferences.org/conference/starmidwifery22ro	International Conference on Women Health, Gynecology and Midwifery Nursing	2022-11-03	2022-11-04	"['{""type"": ""general"", ""Start_time"": ""08:00AM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	Challenges and Strategies in Midwifery & Nursing	"[{""type"": ""Audio Video Presentation"", ""price"": ""199"", ""currency"": ""$""}, {""type"": ""Electronic Poster Presentation"", ""price"": ""100"", ""currency"": ""$""}, {""type"": ""Sponsor Registration"", ""price"": ""2999"", ""currency"": ""$""}, {""type"": ""Live Virtual Meeting"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Local Delegate Pass"", ""price"": ""299"", ""currency"": ""$""}, {""type"": ""Delegate Registration"", ""price"": ""399"", ""currency"": ""$""}, {""type"": ""Speaker Registration"", ""price"": ""599"", ""currency"": ""$""}, {""type"": ""Plan A"", ""price"": ""899"", ""currency"": ""$""}, {""type"": ""Plan B"", ""price"": ""1099"", ""currency"": ""$""}, {""type"": ""Exhibition Booth"", ""price"": ""1999"", ""currency"": ""$""}]"	STAR Conferences is extremely passionate in 3C’s, Creating, Connections and Conversions among research scientists and researchers as leading experts to integrate B2B businesses among individuals, and companies to connect, communicate, cultivate, and convert research ideas elegantly and efficiently for human mankind.	STAR Conferences	https://www.starconferences.org/						Rome 	 Italy	Holiday Inn Rome - Eur Parco Dei MedicinViale Castello Della Magliana 65, Rome, 00148 Italy.	https://www.starconferences.org/conference/starmidwifery22ro	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1u1jMI1LA5HD0H18mJgN0GB8xjokcNy&uact=5&gs_lcp=Cgdnd3Mtd2l6EANKBQhAEgExUABY8gFgmwJoAHAAeACAAQCIAQCSAQCYAQCgAQE&q=Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici+Viale+Castello+Della+Magliana+65,+Rome,+00148+Italy.+Rome+Italy&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjsiZnE1IL7AhWLhJUCHTVnACMQ_AUoAXoECAEQAw	"[""customerservice@starconferences.org""]"		0
